0.3831170443738529,-0.09167402903762073,-0.9189516226061138,-0.01857735233673349
0.9616874650695618,0.027969949545787503,-0.006408407513534921,0.27264231836533914
0.7784532619099263,0.523674799573224,0.3419974298294054,0.053037546170803807
-0.5459159993745925,0.31711766809546665,-0.768233848088838,-0.10596631945646584
0.7419657621543818,0.6048779006980466,-0.04242403214019233,0.28602401041653724
0.7419657621543818,0.6048779006980466,-0.04242403214019233,0.28602401041653724
-0.5459159993745925,0.31711766809546665,-0.768233848088838,-0.10596631945646584
0.7108139752255516,-0.048892334699619566,-0.6984576452599391,0.06715616136744668
0.3831170443738529,-0.09167402903762073,-0.9189516226061138,-0.01857735233673349
0.6803961439590467,-0.46963018358798175,-0.5335721147306689,-0.1783518329892367
0.9616824956906315,-0.05910386281531592,0.16113035172297696,0.2138001885784402
0.45280522311052085,-0.6227021147739519,0.3742502641215358,0.5168619215852919
0.45280522311052085,-0.6227021147739519,0.3742502641215358,0.5168619215852919
0.9616824956906315,-0.05910386281531592,0.16113035172297696,0.2138001885784402
-0.5571816325173691,0.03012907395104575,-0.8289343717800208,0.03884166023478232
0.7603399263009977,-0.3123772858503946,0.31625592543768166,0.4735882361111707
0.8634409942864785,-0.05257897995898095,-0.010894213286179781,0.5015839076056225
