"[-195.305704453182, 148.696534577176, 121.333564339656]"
"[-181.080772, 94.373261, 112.70438]"
"[-181.961734892748, 134.854368965937, 134.013588823023]"
"[-188.974394547963, 1.8374599221188, 131.30921156226]"
"[-178.540984003137, 110.673488903192, 132.20362659426]"
"[-183.928875948509, 88.7824249324153, 131.132741886624]"
"[-180.633385129737, 48.4739857436095, 123.039873544379]"
"[-177.039036223309, 94.1376522354485, 120.730723116136]"
"[-191.643468205135, 143.004637667045, 119.12943672463]"
"[-199.37290433047, 135.929536628706, 103.02848013302]"
"[-196.378363219826, 1.66786816788424, 89.1616894575369]"
"[-202.651048311714, 111.769847462926, 100.735959254534]"
"[-209.174880581269, 90.5812481584409, 104.964165431791]"
"[-190.21428932458, 49.3341254233602, 101.265000834039]"
"[-185.128749012691, 94.7856408455597, 104.688300821041]"
"[-183.674391955012, 114.37915674826, 114.694925925757]"
"[-185.278364719591, 122.915831199731, 115.662625705562]"
