"[13.2439161016379, 119.923198377914, 104.691965401084]"
"[30.257724, 86.324947, 64.657356]"
"[33.8251412313291, 112.217220143609, 101.545301024763]"
"[26.8017377992424, 1.16195736869485, 97.6985865780529]"
"[40.4446342323741, 89.1070354464514, 96.8768819990634]"
"[40.051464984882, 66.5492797827947, 97.4997245203328]"
"[32.6114215000928, 50.4913822683743, 97.9204458217092]"
"[38.1144717809359, 85.6350450033519, 68.9711562895643]"
"[15.9695677948373, 117.719842521261, 98.4964921236253]"
"[1.53289432442333, 113.211511853756, 87.1810612454863]"
"[-14.5139592708455, 4.79284437378041, 86.5593587702154]"
"[-0.386390540017248, 89.320292723348, 82.1592633006164]"
"[-1.72483575537408, 66.9574314563908, 84.8989449983732]"
"[-1.21008319001307, 52.7117890092198, 79.3452361507031]"
"[22.3834488046275, 87.1799283333812, 60.4054743573921]"
"[26.4492062470902, 102.986400166116, 74.8253730941301]"
"[23.8125702537006, 108.715130006772, 80.876305851556]"
