"[-210.184237356017, 138.116854043491, 102.912485908188]"
"[-175.884528, 93.78701, 98.246994]"
"[-198.141206008926, 127.726588729413, 118.832046528765]"
"[-198.842194787116, 3.65676259735814, 114.37637656895]"
"[-188.62809630438, 105.172755937945, 119.551651066642]"
"[-187.664993116061, 82.7604077126982, 117.07093852311]"
"[-180.117422155678, 48.4821246381613, 112.808234306111]"
"[-174.876969907517, 93.6958070127009, 107.179509440896]"
"[-204.489210735687, 134.028988477172, 101.678034523634]"
"[-203.64454353336, 126.811712166884, 83.9429178633767]"
"[-194.738622708631, 1.48806809895298, 88.5418046242142]"
"[-199.578533965965, 102.853646169108, 80.9145353955848]"
"[-204.058245557254, 80.9078827745327, 83.6913156412839]"
"[-177.650060453829, 48.2149343793576, 90.8153278269162]"
"[-176.941034391624, 94.0482585621386, 89.3234720569064]"
"[-184.321522869086, 112.010769142987, 99.4725470661476]"
"[-189.235956457244, 119.217111202548, 100.021144196947]"
