"[-184.351895686159, 150.492100366525, 103.651186534666]"
"[-182.127969, 93.786, 107.861598]"
"[-190.703773584739, 137.587615652286, 121.383863625332]"
"[-198.937319208874, 1.71311357746019, 112.595822887986]"
"[-192.17608120893, 113.178155018216, 122.688854943575]"
"[-194.560879031092, 90.7945376740724, 121.051396735534]"
"[-185.889281685577, 48.0274524060132, 116.601594277124]"
"[-186.435086456369, 93.8794064981457, 115.751676443185]"
"[-181.570978523232, 144.181026869693, 105.413200826864]"
"[-173.272938843694, 134.962271849164, 90.3822553003838]"
"[-185.556283347437, 1.3629976193093, 94.8268084478352]"
"[-173.01781452619, 110.475730911536, 90.5737886385119]"
"[-175.125621213173, 88.012838916841, 91.1824672480361]"
"[-176.446021909469, 48.0557335879436, 101.587627248196]"
"[-177.819517772928, 93.869766248734, 99.9721156548048]"
"[-182.557600208607, 114.138451596875, 107.22066138256]"
"[-182.075779666636, 122.861290805808, 106.967862481873]"
