"[-251.663104695529, 120.381204157764, 161.763883618367]"
"[-210.499491, 92.975499, 135.917327]"
"[-232.16736232687, 112.806174542425, 170.929432205691]"
"[-189.179160593059, 1.27988199721444, 131.663976580688]"
"[-231.082745839019, 88.3573782558496, 171.808310888442]"
"[-236.644403839338, 66.6296107193081, 174.331589234206]"
"[-192.89616562146, 49.4806782431613, 133.192713285911]"
"[-204.694813265483, 92.7511798340192, 142.777991742329]"
"[-245.639241903841, 118.678289111287, 158.37552107478]"
"[-251.287434666231, 113.523503478331, 141.85761219999]"
"[-227.79110165145, 2.17311903528523, 145.855823618738]"
"[-254.988797097008, 89.4020718429936, 139.820724244073]"
"[-260.958667799935, 67.8453424539629, 142.831192194932]"
"[-214.922650678317, 47.5033668174855, 129.036214485015]"
"[-216.38011113291, 93.3431897520158, 129.127863781238]"
"[-221.711223012351, 106.935572968236, 144.878966053351]"
"[-227.944323046972, 111.620609699649, 148.826481343689]"
