"[-5.07204012406059, 149.842041560466, 112.302698176757]"
"[2.356399, 93.270044, 108.524226]"
"[10.4151655086678, 135.443970994895, 123.428650161933]"
"[25.5521744473014, 1.93165017671603, 98.9461698233664]"
"[15.5185897637595, 111.575860237647, 121.438471707772]"
"[4.21449552264359, 92.581819318155, 126.003416217989]"
"[12.7200777521335, 48.1072852608652, 115.259678779698]"
"[9.6788032745965, 93.8430879798604, 113.707597454274]"
"[-2.42773822250269, 143.369635258888, 110.967232925954]"
"[-14.7193818131291, 135.745038394576, 98.1593838733498]"
"[-20.7403554825465, 1.79118535606112, 128.479378028013]"
"[-18.8909001615913, 111.614626275633, 98.0406144935539]"
"[-27.6417103889519, 95.0850408450603, 110.67354690463]"
"[-10.5095018514826, 48.7943390990112, 114.723742606628]"
"[-4.97208590021079, 92.873894751769, 103.332879808872]"
"[0.807745184236631, 113.536778191911, 108.836801162863]"
"[0.227444948558, 122.25548343112, 109.014037648979]"
