"[12.0122910560663, 106.664404229095, 108.072354236845]"
"[29.8156, 80.182554, 63.965815]"
"[32.6649437364592, 100.927080845158, 104.085758380843]"
"[26.7703929004943, 0.89057279149505, 97.8590128872058]"
"[39.2094603928816, 77.7279776380562, 99.7656458073994]"
"[38.1643616862485, 55.1922381188744, 99.1000119277846]"
"[32.8818853707099, 50.2395643211154, 102.440411334692]"
"[37.9965575267094, 79.6943467747717, 67.659987579601]"
"[14.728808934789, 105.436796068532, 101.60850459951]"
"[0.32810693214792, 100.487238890182, 90.7490872696549]"
"[-16.2455277115894, 1.26343663719052, 88.4168126385314]"
"[-3.32629728596746, 76.7747664174991, 85.8443508271916]"
"[-5.62802198556795, 54.6697921351504, 89.7771654463493]"
"[-5.83194198832349, 51.6410388530311, 82.669500027211]"
"[21.6119467654913, 80.8294658139521, 60.347075005397]"
"[25.5290305254994, 95.4582092207481, 75.7831152843725]"
"[22.6916639854826, 100.10091775319, 82.6226028955996]"
