"[-219.23894880167, 126.238555318936, 89.4133221982973]"
"[-177.159416, 93.741389, 106.684079]"
"[-213.995132400455, 121.496987200925, 110.725498692116]"
"[-198.991561882069, 2.16464199869601, 113.699652143056]"
"[-203.479894143289, 100.553033253096, 117.829935190067]"
"[-201.02943488036, 78.4856488996708, 113.777694742655]"
"[-181.034649038964, 48.1037767311766, 117.934018700418]"
"[-180.320853533133, 93.8735467257311, 115.098422138718]"
"[-212.822762396588, 124.205630204353, 91.7301326802154]"
"[-202.389732495888, 118.142134726607, 77.1333098144455]"
"[-194.276495616927, 2.91253942322863, 88.3475177926611]"
"[-197.555081267365, 94.1580516113038, 76.0929420218116]"
"[-207.752423077504, 74.1010101537223, 74.3254117050247]"
"[-175.200825580039, 47.9428615656469, 96.5863977063528]"
"[-174.080983600729, 93.7625098779418, 98.2379847365388]"
"[-189.064500829944, 109.179605770749, 101.93090452609]"
"[-195.287103678821, 114.699185848129, 99.248101563092]"
