"[16.4888665410721, 150.738355437392, 63.0500974532262]"
"[16.777614, 95.443869, 51.047509]"
"[34.974832720123, 138.296896619937, 58.2306743111972]"
"[30.6535388533571, 3.07204995277525, 63.5977910366061]"
"[36.900786731969, 114.284679701906, 53.8265171440636]"
"[36.8424426232136, 91.818764231397, 55.988482333804]"
"[28.4507731548017, 52.7374292064214, 68.7125094429802]"
"[25.7460477654242, 95.2096589916371, 51.6181795386177]"
"[16.9356939024237, 145.095985558185, 58.733634691803]"
"[-0.741365662923155, 137.551425785309, 55.5708575823514]"
"[7.65341628920807, 1.51030515570576, 69.9208786730772]"
"[-1.9418883318949, 113.285139183204, 52.5051536839015]"
"[-1.38073222238424, 90.8631712000442, 55.0221580596633]"
"[9.29139540131315, 50.8417554458587, 59.1370593083612]"
"[7.81568581262096, 95.85512198079, 50.4744343227655]"
"[17.2378007080525, 115.662336379416, 52.662129521846]"
"[17.265501490044, 124.340463097913, 53.6981466588309]"
