"[16.3614897489565, 147.13205103604, 81.726046533355]"
"[21.084268, 94.651277, 61.750817]"
"[35.8281547547559, 136.021534970538, 79.2673681548833]"
"[27.0017307601743, 3.12459539239656, 96.9687736379867]"
"[39.6798776024604, 112.617625537959, 73.1752654880472]"
"[38.7285494032228, 90.0983643421405, 74.3468905545812]"
"[28.1503458092426, 50.8002611074356, 79.5932905381687]"
"[29.6060507385301, 94.1052059847325, 64.560505381305]"
"[17.7747241527145, 142.187380108629, 76.8045791449595]"
"[1.44117743567101, 135.326029469879, 69.0583930529068]"
"[7.26748330423905, 0.347558003765409, 69.784170542615]"
"[0.581057546140167, 111.115069725377, 65.4831892051644]"
"[1.17306951330139, 88.6699082806512, 67.776463064876]"
"[9.06834040447771, 50.6324437998091, 68.4109860327675]"
"[12.5704336200634, 95.3736527570655, 58.9568059312587]"
"[20.9738618361288, 114.47964251089, 65.7286138177726]"
"[20.4192642020517, 122.867570699233, 68.1200703520255]"
