"[-169.24229292834, 150.506131422205, 170.873465346538]"
"[-171.478306, 93.417251, 172.094247]"
"[-160.549263142318, 134.538991790817, 156.321728748801]"
"[-191.912985821102, 2.75435774467331, 156.41824294387]"
"[-161.109542079078, 110.056860370057, 156.383284714074]"
"[-162.030523280997, 87.5786926945866, 154.572586775754]"
"[-169.278442974341, 47.432033508661, 163.445054834912]"
"[-166.356231650847, 93.1844315867686, 164.710245857053]"
"[-171.506821787924, 143.84300749586, 169.80457250735]"
"[-182.085033543804, 137.002042324183, 184.56761391347]"
"[-155.899599986262, 1.60149978236215, 188.817225108819]"
"[-183.479716751, 112.705334936479, 187.291091358762]"
"[-184.108032124982, 90.2648416839908, 189.620112144534]"
"[-169.086742710609, 48.7038187577401, 182.765593540358]"
"[-176.60044357453, 93.8270806777676, 179.470522939689]"
"[-170.923398166313, 113.781117765522, 171.597730983896]"
"[-171.281191105749, 122.488840069956, 170.940814957984]"
