"[-187.760445715226, 150.486658333242, 105.368553063212]"
"[-183.256233, 94.07246, 110.408018]"
"[-193.661498294401, 137.662036895444, 123.288281795504]"
"[-198.857650657324, 1.84955403566337, 112.631858506149]"
"[-194.023733990572, 113.256795179154, 125.274590582431]"
"[-195.355513976126, 90.7515955625716, 124.208191157927]"
"[-186.91065031968, 48.2915063523438, 117.913966240217]"
"[-187.806249890024, 94.1451751215139, 118.160784100436]"
"[-184.661742485593, 144.387941885591, 107.336175816994]"
"[-175.563926362996, 135.515815007232, 92.6013961358181]"
"[-185.615211701425, 1.12320231620396, 94.7631794565413]"
"[-175.478210912691, 111.035082095134, 93.2168873829078]"
"[-177.681151550905, 88.576896891757, 92.8023691564931]"
"[-181.467856856085, 48.4379083338043, 100.727022611368]"
"[-178.703481067629, 94.176891871629, 102.657195833151]"
"[-183.852202465672, 114.39978220765, 109.761106581555]"
"[-183.75365275813, 123.131297223979, 109.393797912312]"
