"[9.38988473149467, 146.715982832101, 100.385881717484]"
"[21.008448, 94.771014, 81.375905]"
"[29.3841719240488, 134.284380754237, 102.345986690641]"
"[26.6074924210502, 1.44091463482459, 97.5993332007698]"
"[37.1092684314522, 112.801633666516, 93.485573492403]"
"[28.9757727583952, 92.1432262655736, 97.5440593230721]"
"[27.2656797487436, 49.5487405319255, 90.0159087728767]"
"[29.0341525768559, 95.1455108945745, 85.408415572516]"
"[12.1644193144318, 141.283394549289, 96.717532536595]"
"[-2.53120703085561, 135.510508461845, 86.0789823358109]"
"[-15.6125648026147, 2.65590968734595, 88.1036558956469]"
"[-6.09873657566641, 111.646104549975, 81.9010140011746]"
"[-8.10318328056291, 93.0934415067268, 94.596514891475]"
"[0.785769308559923, 50.7400968535431, 83.1487872302587]"
"[12.9716944219459, 94.5730990456379, 77.3528312954665]"
"[18.6090493194693, 114.491483606755, 84.9101607573074]"
"[17.1647170389206, 122.732428329056, 87.4369604191532]"
